Id,income,age,experience,married,house_ownership,car_ownership,profession,city,state,current_job_years,current_house_years,risk_flag
78124,9376698,53,2,married,rented,no,Software_Developer,Kharagpur,West_Bengal,2,14,0
197805,9287205,68,9,single,norent_noown,no,Civil_engineer,Mirzapur,Uttar_Pradesh,8,11,0
81388,4131397,33,17,single,rented,yes,Lawyer,Pune,Maharashtra,13,12,0
170296,2623596,54,6,single,rented,yes,Technology_specialist,Muzaffarpur,Bihar,6,13,0
213200,452661,51,17,married,rented,no,Computer_hardware_engineer,Farrukhabad,Uttar_Pradesh,14,10,0
234538,2875806,65,16,single,owned,no,Statistician,Jalgaon,Maharashtra,3,11,0
183996,7469378,62,0,single,rented,yes,Financial_Analyst,Korba,Chhattisgarh,0,10,0
142152,1453440,66,11,single,rented,no,Dentist,Jalna,Maharashtra,11,14,0
180964,2648533,27,20,single,rented,no,Flight_attendant,Udupi,Karnataka,5,11,0
5079,4240357,58,2,single,rented,yes,Designer,Bangalore,Karnataka,2,12,0
218865,9219029,37,8,single,rented,yes,Design_Engineer,Malda,West_Bengal,3,12,1
173017,779608,25,13,single,rented,yes,Industrial_Engineer,Nadiad,Gujarat,6,13,0
93025,2790693,36,18,single,rented,yes,Mechanical_engineer,Dehri[30],Bihar,10,12,0
42245,3862781,40,10,single,rented,no,Secretary,Jalgaon,Maharashtra,5,12,0
22244,9855166,72,5,married,rented,yes,Drafter,Bidar,Karnataka,5,13,0
15963,4416947,30,19,single,rented,yes,Air_traffic_controller,Bokaro,Jharkhand,9,13,0
154291,5157518,23,6,single,rented,no,Engineer,Thane,Maharashtra,6,14,0
240584,9644917,45,8,married,rented,no,Statistician,Surendranagar_Dudhrej,Gujarat,8,11,1
211058,1462402,48,4,single,rented,no,Engineer,Malda,West_Bengal,4,11,0
51624,4528558,75,2,single,rented,yes,Chartered_Accountant,Nashik,Maharashtra,2,10,0
164623,333219,63,1,married,rented,no,Web_designer,Asansol,West_Bengal,1,12,0
224572,5786608,29,0,single,rented,no,Economist,Yamunanagar,Haryana,0,14,0
238596,1818130,28,13,single,rented,yes,Psychologist,Ramgarh,Jharkhand,8,12,0
166608,9601253,51,15,single,rented,no,Politician,Ichalkaranji,Maharashtra,10,11,0
201846,1211333,32,14,single,rented,no,Architect,Kirari_Suleman_Nagar,Delhi,13,14,0
191001,5899823,46,8,married,rented,no,Architect,Faridabad,Haryana,8,13,0
109450,8953239,65,13,single,rented,no,Computer_operator,Ahmednagar,Maharashtra,3,10,0
186169,7665233,79,10,single,rented,no,Secretary,Erode[17],Tamil_Nadu,3,12,0
137515,9495400,79,11,single,rented,yes,Petroleum_Engineer,Nandyal,Andhra_Pradesh,6,11,0
151647,220528,72,18,married,rented,no,Technology_specialist,Hapur,Uttar_Pradesh,4,12,0
14521,5161711,52,0,married,rented,no,Surgeon,Munger,Bihar,0,12,0
232492,2884785,67,3,single,rented,no,Hotel_Manager,Panchkula,Haryana,3,14,0
106787,7257940,37,17,single,rented,no,Design_Engineer,Kanpur,Uttar_Pradesh,7,10,0
176002,2363227,66,18,single,rented,yes,Physician,Kolkata,West_Bengal,4,11,0
225176,399355,36,17,single,rented,yes,Chartered_Accountant,North_Dumdum,West_Bengal,11,12,0
242819,6654887,36,20,single,rented,no,Comedian,Nashik,Maharashtra,13,13,0
2205,1080039,66,18,single,rented,no,Psychologist,Bhatpara,West_Bengal,11,10,0
52173,9593439,29,4,single,rented,no,Comedian,Srikakulam,Andhra_Pradesh,4,12,0
207749,9409023,43,5,single,rented,no,Police_officer,Rohtak,Haryana,4,11,0
243744,9226274,66,4,single,rented,no,Consultant,Nadiad,Gujarat,4,10,0
148608,5040214,29,7,single,rented,no,Web_designer,Sagar,Madhya_Pradesh,3,11,0
171,3207222,28,3,single,rented,yes,Dentist,Belgaum,Karnataka,3,10,0
180857,7642419,39,12,married,rented,no,Petroleum_Engineer,Agartala,Tripura,12,10,0
169240,9659187,37,11,single,rented,yes,Aviator,Kolkata,West_Bengal,11,11,0
90081,7649589,51,7,single,rented,no,Petroleum_Engineer,Eluru[25],Andhra_Pradesh,7,12,0
186924,283812,77,20,single,owned,no,Geologist,Ulhasnagar,Maharashtra,10,10,0
223491,4363137,62,6,single,rented,no,Computer_hardware_engineer,Panihati,West_Bengal,6,14,0
7239,3422262,78,8,single,rented,yes,Computer_hardware_engineer,Moradabad,Uttar_Pradesh,8,12,0
230101,1034129,42,5,married,owned,no,Police_officer,Orai,Uttar_Pradesh,5,10,1
52756,340023,45,19,single,rented,no,Secretary,Aizawl,Mizoram,5,10,0
163964,8524690,38,7,single,rented,yes,Consultant,Jodhpur,Rajasthan,7,12,0
90835,5576354,76,20,single,rented,yes,Firefighter,Dharmavaram,Andhra_Pradesh,6,10,0
110033,5839084,35,20,single,rented,yes,Secretary,Jamshedpur,Jharkhand,10,10,0
9575,4936411,69,8,married,rented,yes,Design_Engineer,Jalna,Maharashtra,3,13,0
167543,2416807,70,10,single,rented,no,Firefighter,Bhalswa_Jahangir_Pur,Delhi,4,12,0
205063,2615443,61,11,single,rented,yes,Computer_hardware_engineer,Loni,Uttar_Pradesh,11,12,0
194380,6063428,38,6,married,rented,no,Dentist,Ambattur,Tamil_Nadu,6,13,0
143113,66912,27,10,married,rented,no,Software_Developer,Jalandhar,Punjab,10,14,0
61799,882249,36,14,single,owned,no,Dentist,Phagwara,Punjab,12,13,1
141536,3598484,76,4,single,rented,no,Technology_specialist,Alwar,Rajasthan,4,11,0
22279,5965136,36,15,single,rented,no,Software_Developer,Jamshedpur,Jharkhand,10,12,1
140103,6012210,53,18,single,rented,no,Architect,Cuttack,Odisha,5,10,0
225107,3969988,37,20,single,rented,yes,Mechanical_engineer,Thoothukudi,Tamil_Nadu,9,14,0
2971,3350415,29,9,single,rented,no,Librarian,Vasai-Virar,Maharashtra,6,12,1
144172,7539704,76,9,single,rented,no,Computer_operator,South_Dumdum,West_Bengal,5,12,0
234165,3712973,29,4,single,rented,no,Technology_specialist,Karawal_Nagar,Delhi,4,10,0
206736,949253,59,6,married,rented,no,Economist,Shimoga,Karnataka,6,10,0
13354,3209350,57,5,single,rented,yes,Chef,Bellary,Karnataka,5,13,0
51734,5091752,66,2,single,rented,no,Chemical_engineer,Bhilwara,Rajasthan,2,11,1
220105,4683282,37,20,single,rented,yes,Drafter,Muzaffarpur,Bihar,3,10,0
178679,9368529,59,7,single,rented,no,Designer,Dibrugarh,Assam,7,10,1
199201,1461789,69,13,single,norent_noown,no,Scientist,Chapra,Bihar,13,14,0
141591,330553,69,10,single,rented,yes,Chemical_engineer,Erode[17],Tamil_Nadu,10,10,0
111727,1677705,42,14,single,rented,no,Industrial_Engineer,Bikaner,Rajasthan,13,14,1
130213,4683990,33,9,single,rented,yes,Physician,Panihati,West_Bengal,9,11,0
52100,5497197,76,16,single,rented,yes,Analyst,Imphal,Manipur,13,12,0
192418,8047392,61,2,single,rented,no,Graphic_Designer,Phagwara,Punjab,2,14,0
251470,4391136,78,11,single,owned,no,Secretary,Gangtok,Sikkim,10,11,0
235771,299839,51,17,married,rented,yes,Official,Berhampore,West_Bengal,6,14,0
190173,5469957,21,8,single,rented,yes,Psychologist,Bijapur,Karnataka,8,12,0
236583,1715374,61,13,single,rented,no,Aviator,Mau,Uttar_Pradesh,3,13,0
112153,8660614,24,18,single,rented,yes,Army_officer,Danapur,Bihar,4,14,0
190684,7471209,49,17,single,rented,no,Design_Engineer,Kulti,West_Bengal,9,11,0
65561,8793461,53,18,single,rented,no,Politician,Gulbarga,Karnataka,8,10,0
115705,2564196,55,20,single,rented,no,Statistician,Siliguri,West_Bengal,10,14,0
187499,4884889,28,13,single,rented,no,Design_Engineer,Bhavnagar,Gujarat,10,12,0
88247,3025272,78,6,single,rented,no,Petroleum_Engineer,Bellary,Karnataka,6,11,0
224248,6450554,67,6,single,rented,no,Official,Bhagalpur,Bihar,6,14,0
101000,4849926,57,2,single,owned,yes,Industrial_Engineer,Maheshtala,West_Bengal,2,11,0
177204,6945171,55,18,single,rented,no,Psychologist,South_Dumdum,West_Bengal,8,11,0
137357,1680415,69,18,single,rented,no,Technician,Thrissur,Kerala,5,12,0
71573,3420288,71,16,single,rented,no,Architect,Guna,Madhya_Pradesh,4,14,0
198985,8755375,55,8,single,rented,no,Microbiologist,Karawal_Nagar,Delhi,5,14,0
80497,5572727,74,2,single,rented,yes,Statistician,Allahabad,Uttar_Pradesh[5],2,13,0
127592,2124447,65,1,single,rented,no,Flight_attendant,Kharagpur,West_Bengal,1,10,0
176338,3942882,77,18,single,rented,no,Industrial_Engineer,Bhusawal,Maharashtra,4,10,0
44011,3657620,54,3,single,rented,no,Flight_attendant,Shimoga,Karnataka,3,13,0
215645,4489950,48,13,single,rented,yes,Economist,Gudivada,Andhra_Pradesh,13,10,0
116931,5726991,78,8,single,rented,no,Scientist,Kamarhati,West_Bengal,8,10,0
11015,9933885,65,12,single,rented,no,Comedian,Vasai-Virar,Maharashtra,4,11,0
234289,8132144,56,17,married,rented,no,Dentist,Karnal,Haryana,9,11,0
103375,6747015,59,20,single,rented,no,Air_traffic_controller,Tirunelveli,Tamil_Nadu,7,14,0
223431,8908221,64,1,single,rented,no,Analyst,Burhanpur,Madhya_Pradesh,1,12,0
39702,6859087,44,8,single,rented,yes,Industrial_Engineer,Gandhinagar,Gujarat,6,14,0
95171,8075181,21,12,single,rented,no,Chartered_Accountant,Ongole,Andhra_Pradesh,7,14,0
49103,5335142,79,4,single,rented,yes,Consultant,Malegaon,Maharashtra,4,13,0
3205,2030566,42,8,single,rented,no,Statistician,Bihar_Sharif,Bihar,4,14,0
179502,3142984,22,13,single,rented,no,Chef,Haridwar,Uttarakhand,10,12,1
251371,5551100,26,20,single,rented,yes,Civil_servant,New_Delhi,Delhi,4,13,0
16239,5605985,57,12,single,rented,no,Engineer,Bidar,Karnataka,3,11,0
129752,3775604,46,11,single,rented,no,Surgeon,Proddatur,Andhra_Pradesh,5,11,0
43053,2013414,55,13,single,rented,yes,Chef,Jaipur,Rajasthan,11,14,0
191295,9601652,60,4,married,rented,no,Aviator,Tadepalligudem,Andhra_Pradesh,4,11,0
218446,7997128,39,7,single,rented,yes,Air_traffic_controller,Haridwar,Uttarakhand,7,11,0
41114,6058793,45,0,single,rented,no,Hotel_Manager,Raiganj,West_Bengal,0,12,0
186277,8709947,50,19,single,rented,no,Psychologist,Bongaigaon,Assam,4,13,0
95533,874408,47,18,single,rented,no,Chef,Bhiwani,Haryana,3,11,0
14533,3295759,41,16,single,rented,no,Consultant,Anantapur,Andhra_Pradesh,9,11,0
133039,5460592,53,12,single,rented,no,Chef,Tinsukia,Assam,4,10,0
231333,6441385,58,3,single,rented,no,Fashion_Designer,Malegaon,Maharashtra,3,11,0
128490,6474794,47,7,single,rented,yes,Mechanical_engineer,Bettiah[33],Bihar,5,14,0
231634,4241292,56,19,single,rented,yes,Industrial_Engineer,Ambala,Haryana,8,12,1
224560,8662965,64,13,single,rented,no,Economist,Bardhaman,West_Bengal,7,11,0
83222,8964066,37,6,single,rented,no,Chemical_engineer,Bihar_Sharif,Bihar,5,12,0
202186,7505547,48,5,single,rented,no,Financial_Analyst,New_Delhi,Delhi,5,10,0
105522,4089728,22,18,single,rented,no,Scientist,Bulandshahr,Uttar_Pradesh,8,14,0
47660,1369359,22,19,single,norent_noown,yes,Politician,Malda,West_Bengal,9,12,1
188446,7071461,48,10,single,owned,no,Geologist,Miryalaguda,Telangana,4,12,0
130732,3805380,31,15,single,rented,no,Flight_attendant,Firozabad,Uttar_Pradesh,6,12,0
199977,5886958,60,16,single,rented,no,Analyst,Agra,Uttar_Pradesh,3,10,0
158032,9434255,52,12,single,rented,no,Biomedical_Engineer,Vijayawada,Andhra_Pradesh,12,12,0
111203,5495682,33,3,single,rented,no,Scientist,Tinsukia,Assam,3,12,0
225324,7626529,71,13,single,rented,no,Mechanical_engineer,Jamalpur[36],Bihar,7,11,0
41737,7239804,38,9,single,rented,no,Police_officer,Coimbatore,Tamil_Nadu,9,11,0
152051,5069739,40,1,single,rented,no,Design_Engineer,Karaikudi,Tamil_Nadu,1,11,0
80689,3386878,42,18,single,owned,yes,Technician,Sonipat,Haryana,3,14,0
79981,2936833,57,9,single,rented,yes,Biomedical_Engineer,Haldia,West_Bengal,9,13,0
200727,9543987,50,13,single,rented,no,Design_Engineer,Agra,Uttar_Pradesh,11,14,0
143530,5891297,51,9,single,rented,no,Economist,Vasai-Virar,Maharashtra,9,10,0
54747,3239090,68,17,single,owned,no,Comedian,Amravati,Maharashtra,13,11,0
129777,8949796,66,0,single,rented,yes,Petroleum_Engineer,Kurnool[18],Andhra_Pradesh,0,12,0
37586,2965928,57,8,single,rented,no,Designer,Pudukkottai,Tamil_Nadu,6,11,0
54339,5808564,65,16,married,norent_noown,no,Fashion_Designer,Ajmer,Rajasthan,14,10,0
76116,5915580,68,20,single,rented,no,Hotel_Manager,Buxar[37],Bihar,7,10,1
118682,4094969,61,13,single,rented,no,Physician,Rajkot,Gujarat,4,11,0
160576,4430970,61,5,single,rented,yes,Economist,Jorhat,Assam,5,13,0
131184,5680109,47,20,single,rented,no,Statistician,Indore,Madhya_Pradesh,5,14,0
115750,1662067,31,14,single,rented,yes,Technical_writer,Sirsa,Haryana,7,10,0
51257,1360053,47,9,single,rented,no,Software_Developer,Kharagpur,West_Bengal,4,11,1
110258,7268991,35,7,single,rented,yes,Technician,Amaravati,Andhra_Pradesh,7,10,0
37508,2622163,34,8,single,rented,yes,Physician,Guwahati,Assam,4,12,0
6416,3852642,23,11,single,rented,no,Chef,Ramagundam[27],Telangana,11,12,0
156746,6668221,66,20,single,rented,no,Industrial_Engineer,Ambarnath,Maharashtra,11,11,0
50047,6851394,48,16,single,rented,no,Design_Engineer,Phagwara,Punjab,10,14,0
153957,2740967,63,5,single,rented,no,Civil_servant,Nagaon,Assam,5,13,0
72080,8026612,38,13,single,rented,yes,Psychologist,Patna,Bihar,9,11,0
122849,6340921,51,11,single,rented,no,Technician,Lucknow,Uttar_Pradesh,3,13,0
241608,9137470,24,12,single,rented,yes,Surveyor,Asansol,West_Bengal,5,11,0
52475,9035347,60,3,single,rented,yes,Computer_operator,Bahraich,Uttar_Pradesh,3,13,0
230071,5412819,31,5,single,rented,no,Analyst,Panipat,Haryana,5,10,0
84494,4220551,79,1,single,rented,no,Surveyor,Gurgaon,Haryana,1,14,0
150663,4726953,61,14,single,rented,no,Air_traffic_controller,Haridwar,Uttarakhand,14,14,0
11087,8593443,49,12,single,rented,no,Chef,Jalna,Maharashtra,9,14,0
39079,5769906,48,5,married,rented,no,Firefighter,Kadapa[23],Andhra_Pradesh,4,11,0
93935,9053211,70,10,single,rented,no,Technical_writer,Eluru[25],Andhra_Pradesh,8,13,0
110564,348780,64,1,single,rented,no,Statistician,Danapur,Bihar,1,12,0
222542,3369331,72,18,single,rented,no,Mechanical_engineer,Bhiwani,Haryana,11,14,1
99956,6467283,65,13,single,rented,yes,Architect,Morena,Madhya_Pradesh,11,12,0
124636,4147754,21,18,single,rented,no,Police_officer,Kolkata,West_Bengal,8,12,0
51564,7784617,53,7,married,rented,no,Biomedical_Engineer,Rajahmundry[19][20],Andhra_Pradesh,6,13,0
240013,5387254,28,0,single,rented,yes,Secretary,Durg,Chhattisgarh,0,14,0
68663,6927783,30,3,single,rented,no,Firefighter,Mysore[7][8][9],Karnataka,3,12,0
130807,4581810,36,14,single,rented,yes,Chartered_Accountant,Guna,Madhya_Pradesh,6,10,0
227175,3830230,66,18,single,rented,yes,Microbiologist,Purnia[26],Bihar,5,10,1
73011,8246613,61,8,single,rented,no,Politician,Suryapet,Telangana,8,12,0
223352,2332943,22,5,single,rented,no,Psychologist,Bardhaman,West_Bengal,5,10,1
56154,7315908,63,3,single,rented,yes,Web_designer,Thiruvananthapuram,Kerala,3,11,0
69446,7332667,76,8,single,rented,no,Fashion_Designer,Jaunpur,Uttar_Pradesh,5,10,0
8166,7692135,40,1,single,rented,yes,Comedian,Navi_Mumbai,Maharashtra,1,12,0
194319,7924077,54,14,single,rented,yes,Financial_Analyst,Purnia[26],Bihar,13,11,0
147219,8953239,65,13,single,rented,no,Computer_operator,Ahmednagar,Maharashtra,3,10,0
167472,9364159,77,6,married,rented,no,Software_Developer,Bhavnagar,Gujarat,4,11,0
99337,9772588,72,16,single,rented,yes,Geologist,North_Dumdum,West_Bengal,8,12,0
153227,3246861,79,2,single,rented,yes,Aviator,Adoni,Andhra_Pradesh,2,13,0
160981,3379005,77,1,single,rented,no,Microbiologist,Proddatur,Andhra_Pradesh,1,11,1
41708,1708734,69,11,married,rented,yes,Hotel_Manager,Rourkela,Odisha,11,11,0
203982,3168724,65,14,single,rented,no,Chemical_engineer,Nashik,Maharashtra,4,10,0
72884,911628,76,0,single,rented,no,Comedian,Kavali,Andhra_Pradesh,0,14,0
150647,4114765,50,20,single,rented,no,Hotel_Manager,Adoni,Andhra_Pradesh,12,10,0
58983,7336151,76,20,single,rented,yes,Computer_hardware_engineer,Jamalpur[36],Bihar,4,12,0
63031,1572647,34,9,single,norent_noown,yes,Design_Engineer,Meerut,Uttar_Pradesh,9,10,0
226673,8182013,28,6,single,rented,yes,Drafter,Moradabad,Uttar_Pradesh,5,11,0
75202,1154849,58,12,single,rented,no,Politician,Delhi_city,Delhi,6,13,0
204201,9292764,47,0,single,owned,no,Surgeon,Jhansi,Uttar_Pradesh,0,12,0
18337,1080039,66,18,single,rented,no,Psychologist,Bhatpara,West_Bengal,11,10,0
88324,4514928,28,20,single,rented,yes,Software_Developer,Bhubaneswar,Odisha,5,11,1
230319,8309622,45,5,single,rented,no,Air_traffic_controller,Madanapalle,Andhra_Pradesh,5,11,0
206434,4881021,76,18,married,rented,no,Designer,Adoni,Andhra_Pradesh,9,13,0
167790,9468291,32,0,single,rented,no,Geologist,Visakhapatnam[4],Andhra_Pradesh,0,12,0
5630,6220011,57,19,single,owned,no,Engineer,Phusro,Jharkhand,14,14,0
95028,3983496,76,1,single,rented,no,Statistician,Karawal_Nagar,Delhi,1,12,0
106844,4010697,31,2,single,rented,no,Police_officer,Berhampur,Odisha,2,10,0
8654,2546609,41,6,single,rented,no,Designer,Berhampore,West_Bengal,6,13,0
157487,384314,57,7,single,rented,no,Police_officer,Pondicherry,Puducherry,3,12,0
79102,374089,23,19,single,rented,no,Civil_engineer,Latur,Maharashtra,9,10,0
190231,3457683,67,18,single,rented,no,Architect,Medininagar,Jharkhand,13,12,0
237222,2207695,68,0,single,rented,no,Technology_specialist,Bally,West_Bengal,0,14,0
19901,9045432,49,3,single,rented,no,Engineer,Sultan_Pur_Majra,Delhi,3,10,0
223445,3695462,67,19,single,rented,no,Official,Karawal_Nagar,Delhi,5,13,0
82287,2369392,59,17,single,rented,no,Statistician,Bhusawal,Maharashtra,13,14,0
1909,2415720,79,20,single,rented,no,Graphic_Designer,Ghaziabad,Uttar_Pradesh,6,12,0
68724,9035347,60,3,single,rented,yes,Computer_operator,Bahraich,Uttar_Pradesh,3,13,0
4181,6117963,51,20,single,rented,yes,Magistrate,Bangalore,Karnataka,10,10,0
120433,5046744,63,17,single,rented,no,Aviator,Rohtak,Haryana,8,10,0
198121,1327599,25,7,single,rented,no,Graphic_Designer,Bhagalpur,Bihar,6,14,0
87115,1832053,63,14,married,rented,yes,Secretary,Nashik,Maharashtra,7,14,0
98506,2882498,34,0,married,rented,no,Chemical_engineer,Fatehpur,Uttar_Pradesh,0,13,0
113179,8410820,34,15,single,rented,yes,Surveyor,Dindigul,Tamil_Nadu,13,11,0
41060,8280318,60,5,single,rented,no,Software_Developer,South_Dumdum,West_Bengal,5,11,0
209535,6467565,26,0,single,rented,no,Web_designer,Saharanpur,Uttar_Pradesh,0,12,0
46760,5787175,22,2,single,rented,no,Technology_specialist,Vadodara,Gujarat,2,14,0
240091,4744306,61,0,single,rented,yes,Software_Developer,Bhavnagar,Gujarat,0,12,0
120279,2282442,47,4,single,rented,yes,Petroleum_Engineer,Raipur,Chhattisgarh,4,13,1
31499,5281427,29,7,single,rented,yes,Analyst,Gandhidham,Gujarat,3,13,0
229170,3745906,72,16,single,rented,yes,Graphic_Designer,Junagadh,Gujarat,3,14,0
13366,2153305,21,11,single,rented,yes,Computer_hardware_engineer,Shimla,Himachal_Pradesh,11,14,0
51652,1902407,68,11,single,rented,no,Design_Engineer,Bathinda,Punjab,11,10,0
142722,6547688,27,5,single,rented,yes,Army_officer,Mango,Jharkhand,4,12,1
242260,5923932,43,10,single,rented,no,Microbiologist,Sultan_Pur_Majra,Delhi,4,14,0
129310,9704512,78,15,single,rented,no,Artist,Panipat,Haryana,11,14,0
169439,75855,33,17,single,rented,no,Technology_specialist,Nagaon,Assam,12,11,0
77283,6826034,56,14,single,rented,no,Surveyor,Bathinda,Punjab,5,11,0
5411,2735428,72,20,single,rented,no,Surveyor,Shimla,Himachal_Pradesh,6,14,0
117947,4076147,25,16,married,rented,no,Police_officer,Raipur,Chhattisgarh,6,10,1
179208,902071,63,4,single,rented,no,Economist,Jorhat,Assam,4,12,1
147506,6943697,37,14,single,rented,no,Army_officer,Pali,Rajasthan,3,12,1
209962,298328,46,6,single,rented,no,Engineer,Dehri[30],Bihar,5,12,0
124958,8136993,21,16,single,owned,no,Artist,Ramgarh,Jharkhand,3,11,0
145272,5379845,31,5,married,rented,no,Police_officer,Narasaraopet,Andhra_Pradesh,5,12,1
112591,4570845,47,3,single,rented,no,Web_designer,Srinagar,Jammu_and_Kashmir,3,14,1
247915,4300522,47,14,single,rented,no,Surgeon,Pali,Rajasthan,8,11,0
227223,1797031,51,4,single,rented,no,Financial_Analyst,Mathura,Uttar_Pradesh,4,12,1
121086,4039406,64,15,married,rented,no,Civil_engineer,Machilipatnam,Andhra_Pradesh,5,10,0
115884,8461272,68,11,single,rented,no,Geologist,Amaravati,Andhra_Pradesh,9,12,0
45079,5764101,35,13,single,rented,no,Architect,Anand,Gujarat,13,11,0
172546,7121677,62,16,single,rented,no,Software_Developer,Panvel,Maharashtra,7,10,0
53780,4435200,60,15,single,rented,no,Flight_attendant,Satara,Maharashtra,5,10,1
166315,3660631,34,16,single,rented,yes,Surgeon,Udaipur,Rajasthan,9,14,0
201206,7310061,37,10,single,rented,no,Web_designer,Chandrapur,Maharashtra,6,11,0
214340,9400836,58,5,single,rented,yes,Consultant,Bulandshahr,Uttar_Pradesh,5,13,1
35470,4080051,57,11,single,rented,yes,Firefighter,Tenali,Andhra_Pradesh,4,14,1
44659,2921933,58,12,single,rented,no,Psychologist,Dindigul,Tamil_Nadu,3,14,0
228396,3429989,76,18,married,rented,no,Librarian,Gandhidham,Gujarat,12,10,1
153626,1591909,71,17,married,rented,no,Civil_engineer,Ballia,Uttar_Pradesh,4,12,0
10012,516890,43,12,single,rented,no,Consultant,Asansol,West_Bengal,10,14,0
205890,3306281,33,16,single,rented,no,Engineer,Machilipatnam,Andhra_Pradesh,8,12,1
69730,5838703,76,5,single,owned,yes,Psychologist,Bidhannagar,West_Bengal,5,11,0
12294,881669,57,20,single,rented,no,Physician,Chandigarh_city,Chandigarh,12,14,0
134681,2047235,61,1,single,rented,yes,Army_officer,Faridabad,Haryana,1,13,0
181555,7151565,58,13,married,rented,no,Artist,Hosur,Tamil_Nadu,13,12,0
202711,413811,78,6,single,rented,yes,Magistrate,Akola,Maharashtra,6,11,0
217295,7452432,31,10,single,rented,no,Statistician,Kavali,Andhra_Pradesh,10,10,0
39120,7226673,23,6,single,rented,no,Flight_attendant,Mysore[7][8][9],Karnataka,5,10,0
110765,4156095,65,5,single,rented,no,Industrial_Engineer,Jorhat,Assam,5,13,0
183484,7126847,31,9,single,rented,no,Official,Jamalpur[36],Bihar,9,11,0
159974,3846207,33,0,single,rented,yes,Psychologist,Satara,Maharashtra,0,12,0
